type,ident,lat,lon,clock,updateType,id,air_ground,hexid,alt,gs,heading,rp1lat,rp1lon,rp1alt,rp1clock,fob,oat,airspeed_kts,airspeed_mach,winds,eta,baro_alt,gps-alt,atcident,reg,squawk,altChange,geometry
position,N631CD,36.30222,-121.74111,2016-04-14T11:10:04.000-07:00,Z,N631CD-1462136406-1-0,A,,8900,150,143,,,,,,,,,,2016-04-14T11:51:24.000-07:00,,,,,,D,"-121.74111,36.30222,8900"
position,UAL633,42.0201,-88.13475,2016-04-14T11:10:00.000-07:00,A,UAL633-1461994235-airline-0070,A,A46CC1,3000,211,144,,,,,,,,,,,,,,N38417,2601,D,"-88.13475,42.0201,3000"
position,ENY3487,42.13944,-87.84667,2016-04-14T11:10:10.000-07:00,Z,ENY3487-1461993952-airline-0094,A,,8000,254,346,,,,,,,,,,2016-04-14T11:46:06.000-07:00,,,,,,C,"-87.84667,42.13944,8000"
position,TCF3596,41.82028,-88.23028,2016-04-14T11:10:10.000-07:00,Z,TCF3596-1461994171-airline-0041,A,,13800,315,267,,,,,,,,,,2016-04-14T12:07:52.000-07:00,,,,,,C,"-88.23028,41.82028,13800"
position,AMX686,41.96361,-88.4225,2016-04-14T11:10:09.000-07:00,Z,AMX686-1461993997-airline-0098,A,,7000,175,88,,,,,,,,,,2016-04-14T11:14:44.000-07:00,,,,,, ,"-88.4225,41.96361,7000"
position,SKW4550,42.12972,-87.35833,2016-04-14T11:10:10.000-07:00,Z,SKW4550-1461994058-airline-0212,A,,32000,404,326,,,,,,,,,,2016-04-14T12:05:33.000-07:00,,,,,, ,"-87.35833,42.12972,32000"
position,DAL2475,42.01944,-87.78583,2016-04-14T11:10:09.000-07:00,Z,DAL2475-1461994054-airline-0468,A,,23300,432,192,,,,,,,,,,2016-04-14T12:46:09.000-07:00,,,,,,C,"-87.78583,42.01944,23300"
position,GJS4809,42.25389,-87.84722,2016-04-14T11:10:10.000-07:00,Z,GJS4809-1461994231-airline-0170,A,,37000,524,75,,,,,,,,,,2016-04-14T12:06:01.000-07:00,,,,,, ,"-87.84722,42.25389,37000"
position,UAL485,42.03583,-87.45889,2016-04-14T11:10:10.000-07:00,Z,UAL485-1461994231-airline-0158,A,,12500,306,76,,,,,,,,,,2016-04-14T12:31:25.000-07:00,,,,,,C,"-87.45889,42.03583,12500"
position,N65680,37.12528,-76.58694,2016-04-14T11:10:17.000-07:00,Z,N65680-1462210504-2-0,A,,2700,71,287,,,,,,,,,,2016-04-14T11:30:40.000-07:00,,,,,,C,"-76.58694,37.12528,2700"
position,DAL690,36.7,-76.74222,2016-04-14T11:10:05.000-07:00,Z,DAL690-1461994062-airline-0090,A,,37000,490,36,,,,,,,,,,2016-04-14T11:52:46.000-07:00,,,,,, ,"-76.74222,36.7,37000"
position,UAL896,41.96498,-88.13884,2016-04-14T11:10:05.000-07:00,A,UAL896-1461994239-airline-0020,A,AAC136,3600,184,89,,,,,,,,,,,,,,N792UA,3427,D,"-88.13884,41.96498,3600"
position,DAL758,32.6543,-117.0735,2016-04-14T11:10:04.000-07:00,A,DAL758-1461994063-airline-0084,A,AB0D76,31700,486,138,,,,,,,,,,,,,,N811DZ,7634,C,"-117.0735,32.6543,31700"
position,N9262C,37.17694,-76.45111,2016-04-14T11:10:14.000-07:00,Z,N9262C-1462210142-11-2,A,,2900,127,94,,,,,,,,,,2016-04-14T11:18:45.000-07:00,,,,,, ,"-76.45111,37.17694,2900"
position,VRD218,36.71514,-121.2939,2016-04-14T11:10:08.000-07:00,A,VRD218-1461994251-airline-0311,A,A84706,27600,478,129,,,,,,,,,,,,,,N632VA,3607,C,"-121.2939,36.71514,27600"
position,UAL908,41.96539,-88.03638,2016-04-14T11:10:09.000-07:00,A,UAL908-1461994239-airline-0130,A,A87D48,2100,153,89,,,,,,,,,,,,,,N646UA,6053,D,"-88.03638,41.96539,2100"
position,VOI560,32.48033,-116.9783,2016-04-14T11:10:06.000-07:00,A,VOI560-1462037400-schedule-0000,A,A6810D,3900,253,125,,,,,,,,,,,,,,N518VL,,C,"-116.9783,32.48033,3900"
position,VRD953,37.00125,-121.9719,2016-04-14T11:10:08.000-07:00,A,VRD953-1461994251-airline-0444,A,A6A882,11200,334,343,,,,,,,,,,,,,,N528VA,2074,D,"-121.9719,37.00125,11200"
position,UAL293,33.24806,-117.53556,2016-04-14T11:10:17.000-07:00,Z,UAL293-1461994227-airline-0291,A,,12000,367,274,,,,,,,,,,2016-04-14T11:24:09.000-07:00,,,,,,D,"-117.53556,33.24806,12000"
position,N95LL,36.06583,-121.5599,2016-04-14T11:10:11.000-07:00,A,N95LL-1462204778-1-0,A,AD3353,25400,411,146,,,,,,,,,,,,,,N95LL,3660,C,"-121.5599,36.06583,25400"
position,AAL155,37.13151,-122.0192,2016-04-14T11:10:14.000-07:00,A,AAL155-1461993948-airline-0600,A,AAF1F2,22500,468,131,,,,,,,,,,,,,,N804NN,3724,C,"-122.0192,37.13151,22500"
position,N27850,36.85306,-76.81444,2016-04-14T11:10:29.000-07:00,Z,N27850-1462146080-17-0,A,,14100,170,229,,,,,,,,,,2016-04-14T11:52:49.000-07:00,,,,,, ,"-76.81444,36.85306,14100"
position,RTD10,37.23639,-76.06167,2016-04-14T11:10:26.000-07:00,Z,RTD10-1462200637-2-1,A,,3000,249,277,,,,,,,,,,2016-04-14T11:17:09.000-07:00,,,,,,D,"-76.06167,37.23639,3000"
position,UAL633,42.00841,-88.12038,2016-04-14T11:10:18.000-07:00,A,UAL633-1461994235-airline-0070,A,A46CC1,2800,191,131,,,,,,,,,,,,,,N38417,2601,D,"-88.12038,42.00841,2800"
position,ASQ5089,41.8,-87.66667,2016-04-14T11:10:27.000-07:00,Z,ASQ5089-1461994060-airline-0110,A,,3000,222,90,,,,,,,,,,2016-04-14T12:07:04.000-07:00,,,,,,C,"-87.66667,41.8,3000"
position,SWA1127,36.93028,-121.61556,2016-04-14T11:10:29.000-07:00,Z,SWA1127-1461994255-airline-0341,A,,9600,324,340,,,,,,,,,,2016-04-14T11:20:44.000-07:00,,,,,,D,"-121.61556,36.93028,9600"
position,SKW5868,41.73333,-87.58333,2016-04-14T11:10:28.000-07:00,Z,SKW5868-1461994235-airline-0313,A,,11000,315,315,,,,,,,,,,2016-04-14T11:24:19.000-07:00,,,,,, ,"-87.58333,41.73333,11000"
position,AAL1096,41.86667,-87.75,2016-04-14T11:10:16.000-07:00,Z,AAL1096-1461993948-airline-0009,A,,10000,293,315,,,,,,,,,,2016-04-14T11:21:57.000-07:00,,,,,,D,"-87.75,41.86667,10000"
position,SWA1491,41.53333,-87.6,2016-04-14T11:10:22.000-07:00,Z,SWA1491-1461994255-airline-0105,A,,4000,272,270,,,,,,,,,,2016-04-14T11:18:07.000-07:00,,,,,, ,"-87.6,41.53333,4000"
position,SWA2066,36.7525,-122.20333,2016-04-14T11:10:29.000-07:00,Z,SWA2066-1461994256-airline-0292,A,,32700,476,145,,,,,,,,,,2016-04-14T11:59:23.000-07:00,,,,,,C,"-122.20333,36.7525,32700"
position,UAL834,37.06333,-121.75472,2016-04-14T11:10:28.000-07:00,Z,UAL834-1461994238-airline-0268,A,,26200,438,133,,,,,,,,,,2016-04-14T13:52:11.000-07:00,,,UAL834T,,,C,"-121.75472,37.06333,26200"
position,N867K,36.46333,-121.83889,2016-04-14T11:10:17.000-07:00,Z,N867K-1462143577-2-0,A,,14800,198,135,,,,,,,,,,2016-04-14T12:55:25.000-07:00,,,,,,C,"-121.83889,36.46333,14800"
position,N63251,36.86667,-121.91667,2016-04-14T11:10:13.000-07:00,Z,N63251-1462207229-1-1,A,,5000,106,159,,,,,,,,,,2016-04-14T11:28:41.000-07:00,,,,,, ,"-121.91667,36.86667,5000"
position,N700CG,37.13333,-121.96667,2016-04-14T11:10:19.000-07:00,Z,N700CG-1462207883-4-0,A,,5000,172,165,,,,,,,,,,2016-04-14T11:17:52.000-07:00,,,,,, ,"-121.96667,37.13333,5000"
position,VOI560,32.46831,-116.9583,2016-04-14T11:10:23.000-07:00,A,VOI560-1462037400-schedule-0000,A,A6810D,5000,261,125,,,,,,,,,,,,,,N518VL,,C,"-116.9583,32.46831,5000"
position,UAL908,41.96535,-88.02169,2016-04-14T11:10:24.000-07:00,A,UAL908-1461994239-airline-0130,A,A87D48,1900,138,90,,,,,,,,,,,,,,N646UA,6053,D,"-88.02169,41.96535,1900"
position,UAL896,41.96526,-88.11603,2016-04-14T11:10:25.000-07:00,A,UAL896-1461994239-airline-0020,A,AAC136,3400,181,89,,,,,,,,,,,,,,N792UA,3427,D,"-88.11603,41.96526,3400"
position,N9262C,37.17639,-76.44389,2016-04-14T11:10:29.000-07:00,Z,N9262C-1462210142-11-2,A,,3000,131,95,,,,,,,,,,2016-04-14T11:19:30.000-07:00,,,,,,C,"-76.44389,37.17639,3000"
position,EJA354,36.77719,-121.401,2016-04-14T11:10:26.000-07:00,A,EJA354-1462143331-1-0,A,A3F518,31000,479,128,,,,,,,,,,,,,,N354QS,3273,C,"-121.401,36.77719,31000"
position,N990H,41.9084,-87.70617,2016-04-14T11:10:29.000-07:00,A,N990H-1462132753-3-2,A,ADD352,45000,352,262,,,,,,,,,,,,,,N990H,3462, ,"-87.70617,41.9084,45000"
position,UAL633,42.00284,-88.10324,2016-04-14T11:10:34.000-07:00,A,UAL633-1461994235-airline-0070,A,A46CC1,2500,181,103,,,,,,,,,,,,,,N38417,2601,D,"-88.10324,42.00284,2500"
position,SWA451,41.95134,-87.38088,2016-04-14T11:10:32.000-07:00,A,SWA451-1461994257-airline-0095,A,ABE0BB,37000,523,86,,,,,,,,,,,,,,N8645A,3704, ,"-87.38088,41.95134,37000"
position,SWA3784,41.68833,-87.81167,2016-04-14T11:10:35.000-07:00,Z,SWA3784-1461994257-airline-0052,A,,2700,215,314,,,,,,,,,,2016-04-14T11:12:56.000-07:00,,,,,,D,"-87.81167,41.68833,2700"
position,DAL758,32.60835,-117.0251,2016-04-14T11:10:34.000-07:00,A,DAL758-1461994063-airline-0084,A,AB0D76,32400,483,138,,,,,,,,,,,,,,N811DZ,7634,C,"-117.0251,32.60835,32400"
position,UAL686,41.98333,-87.8,2016-04-14T11:10:39.000-07:00,Z,UAL686-1461994236-airline-0058,A,,4600,207,90,,,,,,,,,,2016-04-14T12:33:53.000-07:00,,,,,,C,"-87.8,41.98333,4600"
position,XOJ750,41.36389,-87.55361,2016-04-14T11:10:34.000-07:00,Z,XOJ750-1462186888-6-0,A,,45000,434,270,,,,,,,,,,2016-04-14T14:47:59.000-07:00,,,,,, ,"-87.55361,41.36389,45000"
position,DAL2449,41.74694,-87.80111,2016-04-14T11:10:47.000-07:00,Z,DAL2449-1461994054-airline-0262,A,,1600,131,46,,,,,,,,,,2016-04-14T11:11:02.000-07:00,,,,,,D,"-87.80111,41.74694,1600"
position,URF53,36.59444,-122.03472,2016-04-14T11:10:42.000-07:00,Z,URF53-1462192036-1-0,A,,21000,222,151,,,,,,,,,,2016-04-14T11:53:46.000-07:00,,,,,,C,"-122.03472,36.59444,21000"
position,VOI560,32.4572,-116.94,2016-04-14T11:10:38.000-07:00,A,VOI560-1462037400-schedule-0000,A,A6810D,6000,263,125,,,,,,,,,,,,,,N518VL,1472,C,"-116.94,32.4572,6000"
position,VRD218,36.66673,-121.2199,2016-04-14T11:10:39.000-07:00,A,VRD218-1461994251-airline-0311,A,A84706,28000,483,129,,,,,,,,,,,,,,N632VA,3607,C,"-121.2199,36.66673,28000"
position,VRD953,37.04311,-121.9883,2016-04-14T11:10:38.000-07:00,A,VRD953-1461994251-airline-0444,A,A6A882,10800,311,343,,,,,,,,,,,,,,N528VA,,D,"-121.9883,37.04311,10800"
position,SWA1980,32.70806,-117.07806,2016-04-14T11:10:42.000-07:00,Z,SWA1980-1461994256-airline-0376,A,,2600,215,293,,,,,,,,,,2016-04-14T11:12:40.000-07:00,,,,,,D,"-117.07806,32.70806,2600"
position,RPA4683,37.41667,-76.10222,2016-04-14T11:10:41.000-07:00,Z,RPA4683-1461993954-airline-0006,A,,34000,422,205,,,,,,,,,,2016-04-14T11:48:00.000-07:00,,,,,, ,"-76.10222,37.41667,34000"
position,UAL908,41.9654,-88.01013,2016-04-14T11:10:39.000-07:00,A,UAL908-1461994239-airline-0130,A,A87D48,1700,134,90,,,,,,,,,,,,,,N646UA,6053,D,"-88.01013,41.9654,1700"
position,DAL1392,33.23333,-117.28333,2016-04-14T11:10:44.000-07:00,Z,DAL1392-1461994052-airline-0156,A,,14500,378,281,,,,,,,,,,2016-04-14T11:26:45.000-07:00,,,,,,D,"-117.28333,33.23333,14500"
position,UAL896,41.96516,-88.10049,2016-04-14T11:10:40.000-07:00,A,UAL896-1461994239-airline-0020,A,AAC136,3200,181,90,,,,,,,,,,,,,,N792UA,3427,D,"-88.10049,41.96516,3200"
position,AAL29,37.28111,-76.03111,2016-04-14T11:10:41.000-07:00,Z,AAL29-1461993947-airline-0151,A,,37000,476,21,,,,,,,,,,2016-04-14T12:10:05.000-07:00,,,,,, ,"-76.03111,37.28111,37000"
position,AAL155,37.08623,-121.9564,2016-04-14T11:10:44.000-07:00,A,AAL155-1461993948-airline-0600,A,AAF1F2,23500,473,132,,,,,,,,,,,,,,N804NN,,C,"-121.9564,37.08623,23500"
position,CKK221,36.24861,-121.349,2016-04-14T11:10:44.000-07:00,A,CKK221-1462161637-9-1,A,7805DD,33000,517,118,,,,,,,,,,,,,,B2077,1454, ,"-121.349,36.24861,33000"
position,SKW5809,36.86546,-121.9283,2016-04-14T11:10:45.000-07:00,A,SKW5809-1461994235-airline-0391,A,A0B333,16000,354,348,,,,,,,,,,,,,,N144SY,7720,D,"-121.9283,36.86546,16000"
position,UAL288,41.98467,-87.87006,2016-04-14T11:10:45.000-07:00,A,UAL288-1461994227-airline-0006,A,AA568F,1500,169,78,,,,,,,,,,,,,,N76503,6517,C,"-87.87006,41.98467,1500"
position,ASQ4008,41.67167,-87.76361,2016-04-14T11:11:00.000-07:00,Z,ASQ4008-1461994171-airline-0204,A,,11100,283,153,,,,,,,,,,2016-04-14T12:01:17.000-07:00,,,,,,C,"-87.76361,41.67167,11100"
position,DPJ112,42.0025,-87.9875,2016-04-14T11:11:00.000-07:00,Z,DPJ112-1462140023-5-1,A,,1700,131,101,,,,,,,,,,2016-04-14T11:21:28.000-07:00,,,,,,D,"-87.9875,42.0025,1700"
position,SWA701,32.67333,-117.23056,2016-04-14T11:10:53.000-07:00,Z,SWA701-1461994257-airline-0929,A,,9900,262,110,,,,,,,,,,2016-04-14T12:01:58.000-07:00,,,,,,C,"-117.23056,32.67333,9900"
position,SWA776,41.37361,-87.73583,2016-04-14T11:10:47.000-07:00,Z,SWA776-1461994257-airline-0372,A,,38000,388,269,,,,,,,,,,2016-04-14T13:07:59.000-07:00,,,,,, ,"-87.73583,41.37361,38000"
position,RPA4262,41.53472,-87.38556,2016-04-14T11:10:47.000-07:00,Z,RPA4262-1461993953-airline-0472,A,,11000,341,321,,,,,,,,,,2016-04-14T11:26:30.000-07:00,,,,,, ,"-87.38556,41.53472,11000"
position,SWA2480,41.53306,-87.46,2016-04-14T11:11:00.000-07:00,Z,SWA2480-1461994256-airline-0383,A,,4000,275,274,,,,,,,,,,2016-04-14T11:20:04.000-07:00,,,,,,D,"-87.46,41.53306,4000"
position,SKW5098,41.96389,-88.2625,2016-04-14T11:11:00.000-07:00,Z,SKW5098-1461994233-airline-0033,A,,5600,173,89,,,,,,,,,,2016-04-14T11:15:42.000-07:00,,,,,,D,"-88.2625,41.96389,5600"
position,FFT1635,41.57944,-87.2125,2016-04-14T11:10:47.000-07:00,Z,FFT1635-1461994084-airline-0149,A,,26800,480,355,,,,,,,,,,2016-04-14T11:30:07.000-07:00,,,,,,D,"-87.2125,41.57944,26800"
position,UAL667,42.0971,-88.12849,2016-04-14T11:10:49.000-07:00,A,UAL667-1461994236-airline-0082,A,AA56B8,12700,321,265,,,,,,,,,,,,,,N76519,7273,C,"-88.12849,42.0971,12700"
position,ASA248,32.71111,-116.96944,2016-04-14T11:10:54.000-07:00,Z,ASA248-1461994002-airline-0060,A,,3900,226,146,,,,,,,,,,2016-04-14T11:14:40.000-07:00,,,,,,D,"-116.96944,32.71111,3900"
position,N751PP,36.49556,-121.38944,2016-04-14T11:10:53.000-07:00,Z,N751PP-1462204480-2-0,A,,11500,154,154,,,,,,,,,,2016-04-14T12:12:40.000-07:00,,,,,, ,"-121.38944,36.49556,11500"
position,ROU1763,37.22056,-76.04694,2016-04-14T11:10:53.000-07:00,Z,ROU1763-1461993970-airline-0151,A,,39000,480,20,,,,,,,,,,2016-04-14T12:24:21.000-07:00,,,,,,C,"-76.04694,37.22056,39000"
position,VOI560,32.44733,-116.9239,2016-04-14T11:10:53.000-07:00,A,VOI560-1462037400-schedule-0000,A,A6810D,6900,264,125,,,,,,,,,,,,,,N518VL,1472,C,"-116.9239,32.44733,6900"
position,UAL908,41.96549,-87.99595,2016-04-14T11:10:55.000-07:00,A,UAL908-1461994239-airline-0130,A,A87D48,1500,134,89,,,,,,,,,,,,,,N646UA,6053,D,"-87.99595,41.96549,1500"
position,UAL633,42.00241,-88.07905,2016-04-14T11:10:56.000-07:00,A,UAL633-1461994235-airline-0070,A,A46CC1,2400,174,89,,,,,,,,,,,,,,N38417,2601,D,"-88.07905,42.00241,2400"
position,UAL896,41.96517,-88.08257,2016-04-14T11:10:55.000-07:00,A,UAL896-1461994239-airline-0020,A,AAC136,2800,179,89,,,,,,,,,,,,,,N792UA,3427,D,"-88.08257,41.96517,2800"
position,UAL708,36.41139,-121.68778,2016-04-14T11:10:54.000-07:00,Z,UAL708-1461994236-airline-0103,A,,24000,404,354,,,,,,,,,,2016-04-14T11:28:34.000-07:00,,,,,,D,"-121.68778,36.41139,24000"
position,N631CD,36.26806,-121.70889,2016-04-14T11:11:06.000-07:00,Z,N631CD-1462136406-1-0,A,,8900,152,143,,,,,,,,,,2016-04-14T11:51:24.000-07:00,,,,,, ,"-121.70889,36.26806,8900"
position,N990H,41.90112,-87.77003,2016-04-14T11:10:59.000-07:00,A,N990H-1462132753-3-2,A,ADD352,45000,352,262,,,,,,,,,,,,,,N990H,3462, ,"-87.77003,41.90112,45000"
position,GJS4809,42.31083,-87.66389,2016-04-14T11:11:12.000-07:00,Z,GJS4809-1461994231-airline-0170,A,,37000,526,67,,,,,,,,,,2016-04-14T12:06:01.000-07:00,,,,,, ,"-87.66389,42.31083,37000"
position,SKW4550,42.22361,-87.44417,2016-04-14T11:11:12.000-07:00,Z,SKW4550-1461994058-airline-0212,A,,32000,405,326,,,,,,,,,,2016-04-14T12:05:33.000-07:00,,,,,, ,"-87.44417,42.22361,32000"
position,UAL485,42.06417,-87.32056,2016-04-14T11:11:12.000-07:00,Z,UAL485-1461994231-airline-0158,A,,14100,357,75,,,,,,,,,,2016-04-14T12:31:25.000-07:00,,,,,,C,"-87.32056,42.06417,14100"
position,N60ET,37.08333,-121.5,2016-04-14T11:11:01.000-07:00,Z,N60ET-1462168338-4-0,A,,11500,160,158,,,,,,,,,,,,,,,,C,"-121.5,37.08333,11500"
position,UAL288,41.98906,-87.85405,2016-04-14T11:11:00.000-07:00,A,UAL288-1461994227-airline-0006,A,AA568F,2000,178,70,,,,,,,,,,,,,,N76503,6517,C,"-87.85405,41.98906,2000"
position,DAL2475,41.89444,-87.785,2016-04-14T11:11:12.000-07:00,Z,DAL2475-1461994054-airline-0468,A,,24800,445,180,,,,,,,,,,2016-04-14T12:46:10.000-07:00,,,,,,C,"-87.785,41.89444,24800"
position,UAL686,41.98278,-87.75611,2016-04-14T11:11:12.000-07:00,Z,UAL686-1461994236-airline-0058,A,,6400,225,91,,,,,,,,,,2016-04-14T12:33:53.000-07:00,,,,,,C,"-87.75611,41.98278,6400"
position,AMX686,41.96361,-88.35528,2016-04-14T11:11:12.000-07:00,Z,AMX686-1461993997-airline-0098,A,,7000,170,90,,,,,,,,,,2016-04-14T11:16:47.000-07:00,,,,,, ,"-88.35528,41.96361,7000"
position,CHH7989,37.16492,-121.8543,2016-04-14T11:11:01.000-07:00,A,CHH7989-1461994096-airline-0301,A,7809DB,5900,215,132,,,,,,,,,,,,,,B2731,3413, ,"-121.8543,37.16492,5900"
position,N9262C,37.16556,-76.41167,2016-04-14T11:11:15.000-07:00,Z,N9262C-1462210142-11-2,A,,2900,124,113,,,,,,,,,,2016-04-14T11:17:44.000-07:00,,,,,,D,"-76.41167,37.16556,2900"
position,ENY3487,42.22083,-87.87278,2016-04-14T11:11:12.000-07:00,Z,ENY3487-1461993952-airline-0094,A,,10300,279,347,,,,,,,,,,2016-04-14T11:46:06.000-07:00,,,,,,C,"-87.87278,42.22083,10300"
position,DAL690,36.81361,-76.63639,2016-04-14T11:11:06.000-07:00,Z,DAL690-1461994062-airline-0090,A,,37000,491,37,,,,,,,,,,2016-04-14T11:52:46.000-07:00,,,,,, ,"-76.63639,36.81361,37000"
position,DAL758,32.55396,-116.9678,2016-04-14T11:11:04.000-07:00,A,DAL758-1461994063-airline-0084,A,AB0D76,33000,484,138,,,,,,,,,,,,,,N811DZ,7634,C,"-116.9678,32.55396,33000"
position,SWG476,37.39167,-76.02167,2016-04-14T11:11:06.000-07:00,Z,SWG476-1462198916-10-0,A,,36000,420,203,,,,,,,,,,2016-04-14T13:17:49.000-07:00,,,,,, ,"-76.02167,37.39167,36000"
position,VRD953,37.0851,-122.005,2016-04-14T11:11:07.000-07:00,A,VRD953-1461994251-airline-0444,A,A6A882,10000,306,343,,,,,,,,,,,,,,N528VA,2074,D,"-122.005,37.0851,10000"
position,VRD218,36.62256,-121.1526,2016-04-14T11:11:09.000-07:00,A,VRD218-1461994251-airline-0311,A,A84706,28400,489,129,,,,,,,,,,,,,,N632VA,3607,C,"-121.1526,36.62256,28400"
position,SWG476,37.39215,-76.02148,2016-04-14T11:11:07.000-07:00,A,SWG476-1462198916-10-0,A,C078FD,36000,426,203,,,,,,,,,,,,,,CGTVG,6541, ,"-76.02148,37.39215,36000"
position,VOI560,32.43588,-116.9054,2016-04-14T11:11:08.000-07:00,A,VOI560-1462037400-schedule-0000,A,A6810D,8000,265,125,,,,,,,,,,,,,,N518VL,1472,C,"-116.9054,32.43588,8000"
position,UAL577,41.832,-88.3802,2016-04-14T11:11:08.000-07:00,A,UAL577-1461994235-airline-0216,A,AA9600,39000,535,86,,,,,,,,,,,,,,N781UA,, ,"-88.3802,41.832,39000"
position,UAL908,41.96559,-87.98414,2016-04-14T11:11:10.000-07:00,A,UAL908-1461994239-airline-0130,A,A87D48,1400,134,89,,,,,,,,,,,,,,N646UA,6053,D,"-87.98414,41.96559,1400"
position,UAL633,42.00266,-88.06385,2016-04-14T11:11:11.000-07:00,A,UAL633-1461994235-airline-0070,A,A46CC1,2200,180,88,,,,,,,,,,,,,,N38417,2601,D,"-88.06385,42.00266,2200"
position,UAL896,41.96531,-88.06538,2016-04-14T11:11:10.000-07:00,A,UAL896-1461994239-airline-0020,A,AAC136,2500,177,89,,,,,,,,,,,,,,N792UA,,D,"-88.06538,41.96531,2500"
position,SWA451,41.955,-87.29268,2016-04-14T11:11:09.000-07:00,A,SWA451-1461994257-airline-0095,A,ABE0BB,37000,524,86,,,,,,,,,,,,,,N8645A,3704, ,"-87.29268,41.955,37000"
position,AAL155,37.03598,-121.8868,2016-04-14T11:11:14.000-07:00,A,AAL155-1461993948-airline-0600,A,AAF1F2,24500,480,132,,,,,,,,,,,,,,N804NN,3724,C,"-121.8868,37.03598,24500"
position,UAL288,41.9938,-87.83729,2016-04-14T11:11:15.000-07:00,A,UAL288-1461994227-airline-0006,A,AA568F,2400,200,69,,,,,,,,,,,,,,N76503,,C,"-87.83729,41.9938,2400"
position,ASQ5089,41.8,-87.58333,2016-04-14T11:11:28.000-07:00,Z,ASQ5089-1461994060-airline-0110,A,,4000,251,90,,,,,,,,,,2016-04-14T12:07:04.000-07:00,,,,,,C,"-87.58333,41.8,4000"
position,N65680,37.13917,-76.61056,2016-04-14T11:11:18.000-07:00,Z,N65680-1462210504-2-0,A,,3300,79,306,,,,,,,,,,2016-04-14T11:30:40.000-07:00,,,,,,C,"-76.61056,37.13917,3300"
position,N867K,36.42194,-121.78833,2016-04-14T11:11:18.000-07:00,Z,N867K-1462143577-2-0,A,,16200,212,135,,,,,,,,,,2016-04-14T12:55:25.000-07:00,,,,,,C,"-121.78833,36.42194,16200"
position,SWA3014,41.65,-87.75,2016-04-14T11:11:10.000-07:00,Z,SWA3014-1461994256-airline-0140,A,,3900,180,312,,,,,,,,,,2016-04-14T11:15:10.000-07:00,,,,,,D,"-87.75,41.65,3900"
position,SWA1491,41.58333,-87.66667,2016-04-14T11:11:27.000-07:00,Z,SWA1491-1461994255-airline-0105,A,,4000,220,315,,,,,,,,,,2016-04-14T11:18:12.000-07:00,,,,,, ,"-87.66667,41.58333,4000"
position,AAL1096,41.93333,-87.83333,2016-04-14T11:11:21.000-07:00,Z,AAL1096-1461993948-airline-0009,A,,8200,276,317,,,,,,,,,,2016-04-14T11:21:49.000-07:00,,,,,,D,"-87.83333,41.93333,8200"
position,CHH7989,37.15511,-121.841,2016-04-14T11:11:17.000-07:00,A,CHH7989-1461994096-airline-0301,A,7809DB,5900,200,132,,,,,,,,,,,,,,B2731,3413, ,"-121.841,37.15511,5900"
position,N700CG,37.08333,-121.93333,2016-04-14T11:11:19.000-07:00,Z,N700CG-1462207883-4-0,A,,5000,173,152,,,,,,,,,,2016-04-14T11:17:52.000-07:00,,,,,, ,"-121.93333,37.08333,5000"
position,N63251,36.85,-121.88333,2016-04-14T11:11:14.000-07:00,Z,N63251-1462207229-1-1,A,,5000,108,122,,,,,,,,,,2016-04-14T11:27:56.000-07:00,,,,,, ,"-121.88333,36.85,5000"
position,N384CF,41.43083,-87.26028,2016-04-14T11:11:25.000-07:00,Z,N384CF-1462204364-21-0,A,,11000,329,321,,,,,,,,,,2016-04-14T11:28:12.000-07:00,,,,,,D,"-87.26028,41.43083,11000"
position,RTD10,37.23917,-76.14722,2016-04-14T11:11:27.000-07:00,Z,RTD10-1462200637-2-1,A,,2000,234,272,,,,,,,,,,2016-04-14T11:17:09.000-07:00,,,,,,D,"-76.14722,37.23917,2000"
position,VRD953,37.10454,-122.0127,2016-04-14T11:11:22.000-07:00,A,VRD953-1461994251-airline-0444,A,A6A882,9600,302,343,,,,,,,,,,,,,,N528VA,2074,D,"-122.0127,37.10454,9600"
position,TCF3596,41.81444,-88.36194,2016-04-14T11:11:12.000-07:00,Z,TCF3596-1461994171-airline-0041,A,,16700,329,267,,,,,,,,,,2016-04-14T12:07:52.000-07:00,,,,,,C,"-88.36194,41.81444,16700"
position,N27850,36.82194,-76.85667,2016-04-14T11:11:30.000-07:00,Z,N27850-1462146080-17-0,A,,14100,166,227,,,,,,,,,,2016-04-14T11:52:49.000-07:00,,,,,, ,"-76.85667,36.82194,14100"
position,N9262C,37.16278,-76.40306,2016-04-14T11:11:30.000-07:00,Z,N9262C-1462210142-11-2,A,,2900,130,112,,,,,,,,,,2016-04-14T11:17:19.000-07:00,,,,,, ,"-76.40306,37.16278,2900"
position,VOI560,32.42466,-116.887,2016-04-14T11:11:23.000-07:00,A,VOI560-1462037400-schedule-0000,A,A6810D,8600,277,125,,,,,,,,,,,,,,N518VL,1472,C,"-116.887,32.42466,8600"
position,UAL908,41.96559,-87.97091,2016-04-14T11:11:25.000-07:00,A,UAL908-1461994239-airline-0130,A,A87D48,1200,135,90,,,,,,,,,,,,,,N646UA,6053,D,"-87.97091,41.96559,1200"
position,UAL633,42.00284,-88.04443,2016-04-14T11:11:27.000-07:00,A,UAL633-1461994235-airline-0070,A,A46CC1,2200,175,90,,,,,,,,,,,,,,N38417,2601, ,"-88.04443,42.00284,2200"
